game_id,play_id,pass_result,mean_acd,min_acd,max_acd,num_frames,pnr_frame
2023090700,101,I,1.7418538867035471,1.4605672240707364,1.8485357012962265,21,
2023090700,194,C,1.2832377924233458,-0.4581910677828619,1.9281346022756591,9,9.0
2023090700,219,C,3.7448681215009243,2.898553081934001,4.2196968776424635,8,
2023090700,361,C,1.6803492968045974,1.4263431290973672,1.7747099819222374,16,
2023090700,436,C,2.2468472885785213,1.661897780411889,2.5933177161909806,7,
2023090700,461,C,0.9239770648395886,-2.3056816244615113,3.3771875435894816,10,4.0
2023090700,530,C,2.2916165700469198,0.5101572108197747,3.338385087512239,8,
2023090700,621,C,1.190607587079931,0.3116456716153335,1.5478149144974724,7,
2023090700,713,I,0.6009801599912811,-0.07452158014338472,1.085272653215069,8,8.0
2023090700,736,C,-0.5469601696840674,-2.0722001014977334,2.5549857305295545,15,11.0
2023090700,877,C,3.906450291276254,1.4323938671063505,6.161440008861103,10,
2023090700,902,I,2.125093710510207,1.451846113685297,2.705786029719035,7,
2023090700,1001,C,3.5339043519592637,2.3954492215723375,4.511574567272323,12,
2023090700,1069,C,4.983916431377067,4.62800939458108,5.15753101950318,6,
2023090700,1154,C,-1.4577954063238494,-7.870219907903355,3.1740556156453072,12,8.0
2023090700,1201,C,1.1161942228494082,-1.567061074410395,3.8883323853167235,7,3.0
2023090700,1422,I,-0.0021480004332095977,-2.573121565176166,0.9195494946422089,22,8.0
2023090700,1494,I,0.6565685039090882,-1.458061393613566,1.1986156229058296,12,3.0
2023090700,1563,C,1.7824381674011334,0.49117287615921956,2.6407448989789915,7,
2023090700,1588,I,-1.2922447713705068,-2.837987913051929,-0.48579428886396947,23,
2023090700,1618,C,2.667367566121547,1.9590679053477027,3.109339246913576,7,
2023090700,1679,C,0.44442479366618226,-0.47362132993586137,0.9134264612638967,18,5.0
2023090700,1711,C,5.540788434640424,2.881930844813061,7.109297022289204,19,
2023090700,1741,C,2.1655077438962116,1.2487138862603708,2.711042880344607,7,
2023090700,1812,C,1.3650248909902936,0.7187188856168083,1.7053248982959306,7,
2023090700,1869,C,3.4753489226955248,3.1521998991075555,3.7022273039375944,7,
2023090700,1940,I,1.679739872001237,-2.43372699772814,4.0748977686210734,14,5.0
2023090700,2118,I,0.8313498068898059,0.727158326711016,0.8896638509386632,8,
2023090700,2141,C,2.0543443043193923,0.751357049318399,2.9583443758215013,8,
2023090700,2186,I,1.8777289151863492,-0.15034747583690944,3.5315857378591535,7,7.0
2023090700,2261,C,1.7384798672020487,1.3533431164198144,1.8974524382607711,8,
2023090700,2306,I,0.46748053446686877,-0.3555073342555293,1.1135884521871442,10,10.0
2023090700,2364,IN,1.0080976391991385,-0.33738113804687053,1.416919671617816,7,2.0
2023090700,2487,I,1.0445297562186189,-1.5896013033105607,1.7168999540068084,20,18.0
2023090700,2510,C,4.481301895154628,3.412861802799747,4.910262293791788,8,
2023090700,2613,C,0.696998429890835,-3.2384396494690746,2.0133119334683287,12,4.0
2023090700,2638,C,0.30976973412670517,-1.3604784956600087,1.572111756221766,8,4.0
2023090700,2936,I,1.547232935799823,0.5781697310292424,1.893235668552009,6,
2023090700,2959,I,2.862167685564342,0.9158796197845795,4.547931006665756,6,
2023090700,3032,I,0.8513502208399696,0.018745367708593363,1.2010825597009802,9,
2023090700,3089,C,2.631725179161033,0.3480301418559648,4.108297771452407,11,
2023090700,3114,I,-1.3255495655578142,-3.123848197259,-0.29898912296926516,8,
2023090700,3185,C,1.9688877558680145,1.737832453040521,2.0790067352038237,7,
2023090700,3324,I,2.095668946937726,1.531704319834895,2.377735505815096,9,
2023090700,3461,C,2.0665295093352594,0.9530764000411489,2.7014991701506306,13,
2023090700,3566,C,1.9191723289966192,0.9888523063741137,2.4354636643930565,10,
2023090700,3674,C,2.1128275372086267,0.9909406361517736,2.8294399667309857,9,
2023090700,3912,I,4.657220503870029,1.7695846879551844,5.989393914720528,13,
2023090700,3971,I,3.363021192138497,1.4778764842366015,4.859276093502547,8,
2023090700,3994,I,-2.791617036884242,-4.455655562544946,-1.6802549336189907,18,
2023090700,4041,I,0.27508095425612317,-1.0488473420600746,0.7031588142898295,19,16.0
2023091000,185,C,2.266601399771118,1.5701296632383044,2.5997965706162205,9,
2023091000,661,IN,0.3024340250461467,-0.7910737873861626,0.7175310522797345,10,9.0
2023091000,842,I,0.9389578349393322,-0.745814977366436,1.969799099739987,10,10.0
2023091000,877,C,4.750806488997792,2.778342391034734,6.294008094347632,8,
2023091000,927,I,3.5047155229380373,2.1618556673044758,4.291771608231958,7,
2023091000,1046,C,-0.3540563108422063,-0.6585548207539054,-0.2296611760761187,8,
2023091000,1193,C,1.4825723221819105,0.6149599851873526,1.9752344869842746,9,
2023091000,1300,C,1.7850972949969064,1.5234573478022977,1.9255637307087956,8,
2023091000,1325,C,0.185047129896384,-3.8588945746508103,1.8774587481713607,14,6.0
2023091000,1382,C,6.5743497749122035,1.754850533202073,10.491287974412167,9,
2023091000,1429,C,1.5385059663727874,1.1542107031831912,1.8025949028035548,9,
2023091000,1599,C,4.9774640479155465,3.6942570807695856,6.294739277507477,9,
2023091000,1697,I,0.6035364649829135,0.25560204678511056,1.1752933178403682,16,
2023091000,1720,I,0.6604931784097178,0.32923330222104497,1.5585957529430443,18,
2023091000,1743,I,0.412114352697695,0.3801280797155333,0.44418785960031304,12,
2023091000,1972,C,2.705389811718971,2.056687209006683,3.0786550255731053,12,
2023091000,2101,C,1.8141197625518715,0.9052752693686255,2.647273606210348,10,
2023091000,2207,I,-0.8633842395980813,-2.196356468663697,0.6939767010597517,9,8.0
2023091000,2342,C,4.191966110402281,3.517536172763956,4.796339489535843,6,
2023091000,2389,IN,-0.9951459844524065,-2.1153429709413922,-0.28077047734605154,11,
2023091000,2580,C,6.2833815983254935,5.421861991301237,6.66571768125673,9,
2023091000,2793,C,7.308234460966831,6.290118375564131,8.115472838469554,8,
2023091000,2823,C,1.3645819454011934,0.777085608440526,1.7986966303029546,5,
2023091000,3078,I,0.7926180342249345,0.654462071613791,1.0543897244594929,27,
2023091000,3260,C,5.343339841068117,2.3999231158697114,8.044159799458761,8,
2023091000,3369,I,-12.668010590868995,-14.084020911835243,-11.271461445682387,6,
2023091000,3421,I,0.7654918925556139,0.3123055495403335,1.3832192070404195,12,
2023091000,3486,C,3.396405569889758,1.994604789077949,4.323673782189349,11,
2023091000,3533,C,0.15405644787023173,-0.25077797597777973,0.651704224612986,23,20.0
2023091000,3916,C,4.085236855315833,2.221066879171828,4.791064697865956,14,
2023091000,4107,C,1.3133325655154253,-0.5693919867654884,2.0581766360995593,9,8.0
2023091000,4155,C,1.6802863084818662,0.4417159478875412,2.4851962939510828,8,
2023091001,284,C,6.24391701260469,5.139013561721454,7.095080945987851,10,
2023091001,407,C,1.5260847266124011,0.8366370809780372,2.299056816343662,11,
2023091001,532,IN,0.016114690990476445,-0.5652220494064273,0.390812734432024,10,7.0
2023091001,559,I,0.22113702884953754,0.18014055494621672,0.24846716149026093,11,
2023091001,893,C,3.368693500999623,1.9031849258934237,4.248854499078147,17,
2023091001,1042,I,4.818534145560556,1.7980707188748735,5.913972764364718,12,
2023091001,1232,C,8.548151282511004,7.3730914589209195,9.088325095353662,11,
2023091001,1368,C,1.2376554905377626,0.7306883370160708,1.4672194709835678,9,
2023091001,1438,C,2.7948200773610243,1.0254068779103425,4.604139490393469,8,
2023091001,1470,C,5.9984753361407,5.538110860920367,6.366247912186186,10,
2023091001,1517,C,2.674444945223155,2.240469578468483,2.8242259107351804,8,
2023091001,1549,C,2.8038246383333343,2.1137380782155413,3.2470010822267636,10,
2023091001,1574,C,0.7581750356476575,0.37274790853702644,1.0145568630053732,8,
2023091001,1797,I,-0.09095057215102065,-0.48250476597094316,0.8538141331528744,15,6.0
2023091001,1948,C,1.3137661954075777,0.8329589698623627,1.5585715548472763,12,
2023091001,1980,C,3.147593352927328,0.6056864795395478,4.453096563763229,13,
2023091001,2033,I,8.030904975977762,7.380754402092099,8.439819097693618,10,
2023091001,2151,C,4.620559383456993,3.4155011832943165,5.602833258164097,8,
2023091001,2351,C,2.020261194578575,0.7685543908819552,2.61256154064994,15,
2023091001,2432,C,2.066818492762268,1.674316132876339,2.2152306077495814,9,
2023091001,2469,C,1.9443196387236772,0.5212678666143731,2.7312939949380564,10,
2023091001,2523,C,2.913561439236587,2.288157700719573,3.142811322574376,7,
2023091001,2759,C,1.4920428232754945,0.8292782898809274,1.8248375323826718,11,
2023091001,3086,C,0.6837489142207959,0.26242303327444905,0.959288264769077,8,
2023091001,3111,C,9.41552024615311,6.829821031781075,10.87997814389656,11,
2023091001,3216,I,0.7207979351352313,-0.18398694763441092,1.06713758101096,13,2.0
2023091001,3257,I,-0.4184941222021701,-3.8614240367266914,2.6699710858347236,9,6.0
2023091001,3302,C,2.042368978426095,0.3698628324804525,2.6435393950142974,12,
2023091001,3383,C,5.18886623710817,4.5142455751779265,5.504589749105768,11,
2023091001,3514,I,-0.08749392735101061,-1.2434447361977474,0.6922714845122242,8,5.0
2023091001,3879,I,-0.38341461373001795,-1.7395744291842181,0.5392030090684856,18,13.0
2023091001,3902,C,1.8286419781972776,1.2543587416512914,2.1598685086112273,10,
2023091001,4018,C,0.9626588647526972,-0.496143116612771,1.248046610247985,20,20.0
2023091001,4191,C,7.231308956172943,6.385003466343088,7.703174010294392,10,
2023091001,4216,I,1.2230588348363371,0.0014369259684183788,2.6266623042626986,13,
2023091001,4239,C,0.42820217862558047,-0.1412607934933119,0.71952719542575,15,3.0
2023091001,4322,I,0.26776199140240714,0.1210755888593199,0.3941701964024942,8,
2023091001,4564,C,2.9087304452736804,1.446325978447959,4.133856453039965,10,
2023091001,4589,C,2.860669628515626,0.32383026478170995,4.510558520438066,14,
2023091001,4639,I,3.843103676504846,3.4476199612802576,4.057939545453787,8,
2023091001,4662,C,7.600413060300198,5.881038908575815,8.766651293427111,9,
2023091002,110,C,4.317360213131015,2.0037126933570297,5.70592475109363,12,
2023091002,319,C,5.9289418810677015,5.328896671281404,6.359731017766303,7,
2023091002,444,I,1.6982806647685258,0.8504186991963774,2.231020718075235,8,
2023091002,599,I,2.4312231469501593,-0.7216629164028516,4.034268767450682,25,25.0
2023091002,767,C,1.4261032193994727,1.162072537887573,1.639104493168265,7,
2023091002,819,C,1.4265440821356674,0.760520996519995,1.691119878740105,5,
2023091002,873,C,5.860035419361986,3.1575832222655946,7.618780906185272,11,
2023091002,975,I,0.8848056810567103,-0.16264645478324002,1.8985989644937216,10,2.0
2023091002,1071,I,0.42487747522617525,-0.5532074593499403,0.8420877256927435,8,7.0
2023091002,1209,C,2.9672609520086777,2.001268007588366,3.4352247759216734,11,
2023091002,1260,I,0.7234009703820204,-1.3715747949098684,1.579745556330117,34,34.0
2023091002,1412,I,-0.2752625578170252,-0.4848527560332656,-0.053429125497164165,21,
2023091002,1464,C,5.403015396793201,4.687265460829917,5.817844707437414,9,
2023091002,1540,I,1.1473705258939937,-1.1493800899947386,3.019424202570665,12,4.0
2023091002,1832,I,2.9095488103954548,0.6952419692041811,4.287316485580437,11,
2023091002,1944,C,3.126224880761407,2.833972313860463,3.2429022753888797,8,
